id,name,spend_eur,ads_count,party
488335077980845,Grüne Einhausen,408,18,gruene
342763922482596,CSU Kempten SÜD / West,408,10,cdu
192353471499193,CDU Kreisverband Warendorf-Beckum,407,17,cdu
364927200545718,SPD Bodenseekreis,687,36,spd
318225998296979,SPD Poll Ensen Westhoven,405,16,spd
450117841778894,Christian Pakusch,405,4,cdu
242685122421529,SPD Gütersloh,405,22,spd
1697223683894363,CDU Gemeindeverband Alpen,405,10,cdu
363643610396004,SPD Ortsverein Altenbeken,405,70,spd
171440842944961,SPD Mering,404,26,spd
138889259456937,CDU Wetterau,403,71,cdu
1015856151760815,SPD Uckermark,403,9,spd
129232680489609,SPD Gemeinde Stelle,403,21,spd
189468777897732,SPD OV Wendeburg,401,9,spd
924548177881821,Daniel Gerber,401,6,gruene
165969446885708,SPD-Ortsverein Celle,401,17,spd
169950456350100,CDU Kreisverband Stormarn,400,7,cdu
236968340096641,SPD Oberspreewald-Lausitz,400,7,spd
372945726127463,SPD im Stadtbezirk Köln-Mülheim,400,5,spd
113780262039695,CDU Ennepetal,400,6,cdu
140320202651489,Jusos Münster,400,11,spd
631682620256930,"FDP FFM - Nordend, Bornheim, Ostend",400,10,fdp
308431212560664,SPD Bergisch Gladbach,400,9,spd
1435252830105081,SPD Groß-Umstadt,646,49,spd
105133724236339,Max Leitterstorf,398,13,cdu
317659425474752,SPD Rottenburg am Neckar,398,12,spd
392612317415915,SPD Schalksmühle,398,30,spd
237484956275456,CDU Emlichheim Hoogstede Laar Ringe,398,17,cdu
100442978957685,Mirko Dachroth,397,3,fdp
793179084064795,SPD Ratsfraktion Osnabrück,396,28,spd
1834138080133957,FDP Kerpen,396,26,fdp
317371241775483,AfD Cloppenburg / Vechta,396,9,afd
689480484549180,SPD Hadern,508,17,spd
281262095237744,SPD Karlsruhe,497,11,spd
841193702677465,GRÜNE Altrip,396,19,gruene
820119001655806,Andreas Kühn AfD Börde,395,3,afd
104316494315058,Stefan Seiffert - CSU Feldkirchen,395,11,cdu
600115863391241,CDU Porta Westfalica,395,8,cdu
169119309772719,SPD Bayreuth,394,8,spd
114968096900158,OV Bündnis 90/Die Grünen Rheine,394,14,gruene
526021444126767,FDP Grimma,776,23,fdp
139085952826932,SPD Siegburg,393,5,spd
100662968336950,SPD-Ortsverein Manfort/Wiesdorf,393,14,spd
870293099665946,Freie Demokraten - FDP Bretten,498,41,fdp
192130224136065,CDU Nottuln,392,10,cdu
107168781428057,Katharina Zacharias,392,29,spd
1426359604274468,Bündnis 90/Die Grünen Haltern am See,391,33,gruene
109391867067903,SPD-Bezirk Hessen-Nord,391,9,spd
295399644217243,FDP Dessau-Roßlau,391,27,fdp
215780695273846,Die Grünen Lichtenfels,492,20,gruene
102994704427936,Martina Wild für Augsburg,390,9,gruene
120072323812,Frank Heinrich,390,10,cdu
102597971341115,David Meuer FDP,390,12,fdp
1083606395103900,SPD Datteln,390,17,spd
919395281453051,SPD Mülheim-Broich,389,14,spd
148987418632123,FDP - Goch,389,15,fdp
105819560797369,Fuer-Nandlstadt.de,389,20,cdu
101669051367391,Eckart Grundmann,389,15,gruene
395585603937481,SPD Monheim am Rhein,388,7,spd
304263959992118,FDP Bad Oeynhausen,386,17,fdp
104751124332270,CSU Rückersdorf,386,54,cdu
248002901881190,CSU Ruhpolding,386,28,cdu
562944670454901,SPD Abensberg,386,30,spd
104482281616858,Regina Sittler,386,9,fdp
519581844914698,Grüne Oerlinghausen,497,33,gruene
111495670208138,SPD Weißenburg-Gunzenhausen,504,6,spd
107482787883150,Bündnis 90 / Die Grünen - Stadt Norden,384,147,gruene
141268525972760,SPD Darmstadt-Dieburg,384,18,spd
100756951993110,Rita Klee,384,18,fdp
2019824568310635,CDU Finsterwalde,515,19,cdu
399954936845367,SPD Geisenheim,383,30,spd
2194565860597407,FDP Brackwede,383,22,fdp
201965753220124,GRÜNE Hersfeld-Rotenburg,383,15,gruene
578746385902624,Grüne Wunstorf,383,26,gruene
314085431990540,FDP Kreis Heinsberg,383,17,fdp
115381606880307,Sara Zorlu,382,23,spd
213071802089962,SPD Mühlheim a.M.,382,32,spd
347417672028365,Kreisverband Grüne Altötting,382,12,gruene
1252042801517541,CDU Stadtverband St. Wendel,501,8,cdu
707653939352198,SPD Steinfurt,380,6,spd
103675361378837,SPD Münster-Hessen,660,20,spd
339905446434,SPD Lahn-Dill,380,15,spd
2194567703995654,Dietmar Winkels,380,23,spd
126315864374137,SPD Hörstel,380,20,spd
445658712181177,Bündnis 90/Die Grünen Fraktion im Kreistag Olpe,378,26,gruene
150287865125467,SPD Dachau,378,26,spd
139809536094692,AL/ Grüne Fraktion im Gemeinderat Tübingen,638,26,gruene
111172113596996,Philipp Kraft,378,17,cdu
377032236028533,"SPD Trudering, Riem und Messestadt",560,31,spd
444936262270420,AG Migration und Vielfalt in der NRWSPD,377,23,spd
100722281931488,Jens Herrndorff,376,11,gruene
138253189667780,CSU Freyung-Grafenau,376,8,cdu
216347025147950,Mechthild Heil,376,10,cdu
747140245310540,FDP SHS,376,54,fdp
386954881473291,AfD Hamm,375,12,afd
107108381045512,Jonas Klein für Kothen / Lichtenplatz,375,22,spd
358878438318448,CSU Talkessel,375,14,cdu
101743142100524,Christoph Pein FDP,374,9,fdp
158941998037686,FDP Kenzingen,374,31,fdp
234100833457277,SPD Vogtland,373,7,spd
927494517420953,"Jörg Dornau, AfD",373,20,afd
2630668590493210,"Matthias Schniebel, FDP",373,5,fdp
1413759668868860,CSU Heroldsbach,372,7,cdu
173289976053171,CDU Ratingen,372,27,cdu
269663970193,CDU Schwalmstadt,372,28,cdu
403066756490588,SPD Hartenberg-Münchfeld,372,10,spd
440162402679174,CDU Pirmasens,371,24,cdu
729117877114249,SPD Baesweiler,371,15,spd
748843655221499,SPD Leipzig-Südwest,371,28,spd
140119866067404,SPD Neckarsulm,371,22,spd
956080184452111,CDU Brohltal,370,47,cdu
970577772954169,SPD Hagen im Bremischen,370,46,spd
393266237476519,CDU Bad Honnef,368,31,cdu
1271685736308680,Loi Vo FDP,368,4,fdp
621438468048970,Timon Gremmels,367,18,spd
125755257496349,SPD Karben / Wir-in-Karben,367,24,spd
581790458569334,BÜNDNIS 90/DIE GRÜNEN Wolfenbüttel,367,72,gruene
211125665678181,Bündnis 90/ Die Grünen Ludwigslust-Parchim,366,9,gruene
101976164831451,CDU Gemeindeverband Uetze,366,11,cdu
110501198961505,Jusos Saar,366,22,spd
137892743057793,CDU Erkelenz,365,19,cdu
278493052206880,CDU Kreisverband Wolfsburg,365,38,cdu
1598796167053270,AfD Kreisverband Frankfurt am Main,365,17,afd
379602118717797,AfA in der SPD München,364,12,spd
109219029148208,CDU Hameln,364,18,cdu
307757799662949,Hans-Werner Ignatowitz - Grüne Politik für den Kreis Euskirchen,364,5,gruene
194750987330658,Marc Ruland,363,18,spd
567099023316240,SPD Oelde,556,74,spd
1481006735528189,SPD Ortsverein Drochtersen,362,38,spd
101323212019176,Laura Rosen,362,3,cdu
112326918787579,CDU Bremen,362,9,cdu
162617733826223,FDP Vorpommern-Greifswald,362,26,fdp
495660663937046,Alternative für Deutschland AfD - Kreisverband Börde,361,9,afd
619070778260499,CDU Altona,361,7,cdu
111412133597821,FDP-Fraktion Hamburg-Mitte,361,7,fdp
557067234364120,Grüne Pfaffenhofen,361,13,gruene
116114898449964,SPD Penzberg,360,20,spd
146921572128408,SPD Märkischer Kreis,360,17,spd
125613064131870,Kaktus - Grüne Jugend Münster,360,10,gruene
102579958198451,CDU Eberstadt,360,49,cdu
1748757718702512,FDP Alpen,360,24,fdp
112048276797183,SPD Sinsen-Lenkerbeck,360,9,spd
308243095957112,Karl Bär,359,4,gruene
215019808996356,FDP Eichstätt,358,6,fdp
114719803268506,Omid Atai,358,15,spd
102314018029578,FDP Horneburg,358,46,fdp
268091479946383,FDP Düsseldorf - Ortsverband Stadtbezirk 06,358,3,fdp
112303196998297,SPD Emsdetten 2,357,8,spd
490421937678325,FDP im Rhein-Kreis Neuss,357,29,fdp
152607568138726,SPD Treptow-Köpenick,507,6,spd
178731179002215,Tina Schöpfer - Kreisvorsitzende Grüne Neunkirchen/Saar,357,7,gruene
218707074975964,Jürgen Dupper,355,31,spd
1158149544313637,SPD Nippes,355,6,spd
113258873705807,SPD Spenge,355,17,spd
257919137642351,SPD-Fraktion Kassel,355,16,spd
1916860685242003,FDP Erkrath,355,12,fdp
250813871652141,SPD Laatzen,355,19,spd
113303890809044,Linda Vierecke,354,5,spd
811587995637962,SPD Ortsverein Großenkneten,354,20,spd
1124373614282331,CDU Stadt Hamminkeln,543,20,cdu
1390592884494585,SPD Dornstetten,353,32,spd
139748452738895,CDU Stadtverband Horb,353,23,cdu
206608846190450,CSU Ortsverband Traunstein,353,10,cdu
140397266133041,CDU Willingen,353,33,cdu
106452201052665,SPD Siegen-Wittgenstein,353,36,spd
100824714958307,CDU Möhnesee,352,30,cdu
2378043395581110,FDP Kreisverband Bad Dürkheim,468,15,fdp
105784487562982,CDU Steinhagen,351,42,cdu
422753381225185,CDU Burgwedel,351,22,cdu
776764795726550,CDU Bad Nauheim,350,9,cdu
729367767456872,Jörg Schock AfD,350,20,afd
383365598825952,FDP Südpfalz,350,6,fdp
115694673212759,Andreas Stegemann,350,9,cdu
2174782146144077,Die Grünen Worpswede,350,17,gruene
2174311592850349,Grüne Haßloch,636,51,gruene
104401952226,SPD Bremerhaven,350,167,spd
137617969929921,CDU Zwingenberg - Bergstraße,457,44,cdu
175819999771812,CDU Harz,348,10,cdu
135844266446045,CDU Esslingen,348,11,cdu
563930136975562,FDP Wegberg,348,13,fdp
131589036917629,Bündnis 90/Die Grünen Steglitz-Zehlendorf,348,3,gruene
891678620940153,Grüne Kaufbeuren,348,26,gruene
220811198478377,AfD Unteres Filstal,453,13,afd
115025873690092,Jan-Peter Röderer MdL,347,20,spd
337343253067239,SPD Stemwede,347,32,spd
156986107652323,GRÜNE Oberhausen,347,28,gruene
889084884507536,CSU Ortsverband Utting,346,43,cdu
1597561890262614,Fabian Griewel,346,15,fdp
312544036308947,Norman Gaebel - FDP,346,15,fdp
1719628828327805,CDU Lehrte,345,49,cdu
110911575602588,FDP AltmarkWest,345,17,fdp
1202035223303862,Birgit Fruth,345,12,spd
219471092157936,CDU Stadtverband Hörstel,345,4,cdu
168769066512100,SPD Minden-Lübbecke,344,7,spd
1568154816816057,AfD-Fraktion im Stadtrat Flöha - AfD im Ortschaftsrat Falkenau,344,16,afd
1703230543105268,CDU Espelkamp,343,72,cdu
362358333808372,FDP Ratingen,343,36,fdp
804342739602209,Grüne Jugend Ruhr,343,8,gruene
622343138395067,CDU Stieghorst,343,4,cdu
351061452228422,CDU Stadtverband Burscheid,342,6,cdu
104386411553681,Christiane Berg,341,4,cdu
109540569688307,CDU Furpach/Kohlhof/Ludwigsthal,629,36,cdu
476617025706907,DIE LINKE. SDS Potsdam,341,27,linke
177434455725932,CDU Enger,341,44,cdu
754267631284223,CDU Braunfels,340,20,cdu
630750491196157,Brian Röcken,340,3,fdp
659871604030397,Bündnis 90/Die Grünen Wuppertal,340,6,gruene
100910112295981,Heiko Knopf,339,5,gruene
136485783062714,CDU Bensheim,339,26,cdu
346373862073152,Grüne Salzgitter,338,46,gruene
1817907038262002,Ralf Eisenhauer,338,6,spd
391110874954067,FDP Lübbenau/Spreewald,338,7,fdp
324940658363498,FDP Münster Altstadt,498,11,fdp
100100078805306,Maria Krieger,338,19,gruene
166257730095482,CDU Oberhausen,337,13,cdu
812984645538402,CDU Nagold,337,22,cdu
2253651071530884,FDP Pfungstadt,540,81,fdp
427077177320834,CSU Augsburg-Land,336,3,cdu
667792566719286,Grüne Seevetal,336,8,gruene
102845048503164,Afra Gamoori,336,23,spd
564894743865676,Marlene Schönberger,335,23,gruene
290810014324586,Wählergemeinschaft Die Grünen Marl e.V.,335,25,gruene
362679667168248,Robert Metzger,335,22,spd
638497620118868,FDP Kreis Mettmann,335,5,fdp
785733905104692,Annika Kuchmetzki SPD,334,7,spd
1638412759740931,AfD KV Schwandorf/Cham,334,10,afd
846689652029606,CDU Niederkrüchten,334,18,cdu
553799624674841,SPD Eggenfelden,333,22,spd
940489259376958,Die Linke. Darmstadt-Dieburg,333,7,linke
1410466349282953,SPD Vettweiß,333,40,spd
587566837992298,FDP Greven,332,19,fdp
1915883695399311,FDP Kreisverband Vulkaneifel,332,5,fdp
268996879915921,FDP Dachau,332,10,fdp
113481263711054,Carsten Peters - SPD Frechen,332,9,spd
1706148309600802,CDU Nieder-Roden,332,41,cdu
106070272780541,SPD-Ortsverein Königs Wusterhausen,602,23,spd
354151051753539,Marco Gbureck AfD-Stadtrat/Kreisrat,331,17,afd
511374069387165,CDU Freigericht,331,24,cdu
419905770448,GRÜNE im Landkreis FREISING,331,24,gruene
113166746889419,Edda Sommer Halle Westfalen,331,7,spd
101909308574236,Andreas Schumann MdL,331,9,cdu
792165517819607,Roland Theis,330,10,cdu
201038019909057,Bündnis 90 / Die Grünen Arnsberg,330,5,gruene
859513860759959,SPD Wüste-Kalkhügel,329,44,spd
1573522012860933,Grüne Herzogtum Lauenburg,329,3,gruene
349231301854391,CDU Brackwede,329,18,cdu
334509466941496,Stefan Lenzen - FDP,329,13,fdp
111968783877036,Peter Todeskino,329,14,gruene
102852507765146,Dennis Mohr,329,24,fdp
175883969135016,FDP Ganderkesee,329,23,fdp
320213431946528,SPD Kreis Heinsberg,329,15,spd
533843600070467,Grüne Rhön-Grabfeld,328,5,gruene
100743461669976,SPD Essen-Karnap,328,26,spd
1504317496552975,SPD Kirchlengern,328,28,spd
324692417633463,SPD Worms,438,13,spd
624473880918494,SPD Dannstadt-Schauernheim,328,14,spd
190978834276116,SPD Vechelde,328,15,spd
2195447514077637,FDP Großostheim,327,15,fdp
117579398318850,Bündnis 90/ Die Grünen - KV Goslar,327,23,gruene
227497950644482,SPD Friedrichshafen,325,12,spd
183009855056792,"SPD Hohenlimburg - Ehrlich, stark, aktiv",524,14,spd
171223459752684,Dr. Sigrid Meierhofer,455,9,spd
326178750781527,CDU Kreisverband Germersheim,325,51,cdu
177549752784969,AfD Miesbach,325,3,afd
242270669149751,FDP Lich,324,20,fdp
560625187467572,FDP Marl,324,50,fdp
495204907288074,Spd Ortsverein Vreden,324,24,spd
253321178149756,CSU Ortsverband Günzburg,324,12,cdu
150269422347980,Martin Schuster,324,12,cdu
104522411499501,FDP Frankfurt Nord,324,22,fdp
252430545222820,Dietmar Friedhoff AfD Bundestagsabgeordneter,644,6,afd
1162983947061669,SPD Fischeln,323,7,spd
293583127818452,Bruno Hönel,323,14,gruene
577102715692849,AFD Kreisverband Main Kinzig,322,6,afd
705566772824000,CDU Extertal,322,17,cdu
616160818526088,CDU Samtgemeindeverband Zeven,322,9,cdu
314937898711442,Bündnis 90/Die Grünen in Grevenbroich,322,31,gruene
104440024870878,Chantal Kopf,322,5,gruene
103046154909612,SPD Holdorf,322,7,spd
165641610285858,AfD Osterholz,321,42,afd
138799189517532,SPD Dreieich,321,33,spd
215215859066344,FDP Osnabrücker Land Südwest,321,17,fdp
1580098932229982,FDP Waldeck-Frankenberg,464,42,fdp
1635776676646240,Bündnis 90 / Die Grünen Hattingen,320,34,gruene
152119081518597,FDP Würzburg-Land,320,31,fdp
381665481945049,CDU Stadtverband Neuwied,441,8,cdu
201474463300623,CSU Penzberg,430,22,cdu
148065895914431,Markus Kubatschka - Immenstädter Stadt- und Kreisrat der SPD,319,8,spd
301054320008266,SPD Neukirchen-Vluyn,319,12,spd
1412096375717251,CDU Bad Waldsee,318,33,cdu
105690337659121,CDU Holm,318,44,cdu
271672446779549,GRÜNE OV Guldenbachtal,591,50,gruene
212645802197793,Steven Wink,317,46,fdp
235777703881390,SPD Ellertal,317,18,spd
107159188102976,Karin Tschernich-Weiske CDU,317,4,cdu
320884328398053,FDP Bergen auf Rügen & Umgebung,317,11,fdp
1768828320048524,AfD Kreisverband Fürth/Neustadt a.d.Aisch,417,13,afd
102942371960657,Catarina dos Santos,315,4,cdu
104476108607888,Dr. Wjahat Waraich,486,5,spd
355638771225529,CDU Ditzingen,315,13,cdu
122292841180558,CDU Nienburg/Weser,314,6,cdu
705012212943068,SPD Essen-Katernberg-Schonnebeck,314,17,spd
112169420295256,CDU Neukirchen-Vluyn,314,4,cdu
113160157092428,AfD Stadtverband Paderborn,314,17,afd
293614417322068,CDU Stadtverband Albstadt,314,18,cdu
1229069630444355,FDP Flecken Bovenden,314,28,fdp
920459768032640,CDU Weiterstadt,314,35,cdu
2327598837527485,CSU-Donaustauf-Sulzbach,314,35,cdu
562507563800650,Alternative für Deutschland KV Hochfranken,616,12,afd
191323764269108,Bettina Angerer,312,5,cdu
198079810218186,Grüne Jugend München,312,10,gruene
229943817145033,FDP Saarbrücken,611,9,fdp
1446924335618254,CDU Gemeindeverband Anklamer Land,310,44,cdu
322205904585865,FDP-Engelskirchen,310,51,fdp
114181212018888,Holger Zastrow,310,28,fdp
104736662944886,BÜNDNIS 90/DIE GRÜNEN Unterallgäu,310,12,gruene
386079831431392,SPD Weiden,309,4,spd
354716014593358,Grüne Landshut-Land,309,19,gruene
233964020106162,SPD Mayen-Koblenz,309,7,spd
1909343072625976,CSU Geisenfeld,308,19,cdu
294813913862374,GRÜNE Blankenheim,308,11,gruene
113461770313736,"Frank Steenmanns, Bürgermeister für Voerde",308,10,cdu
290929081239009,GO/Grüne Straelen,308,13,gruene
181572105511783,CDU Oestrich-Winkel,307,44,cdu
413229602215399,SPD Misburg-Anderten,307,31,spd
1018827281540847,Grüne Gellersen,307,29,gruene
153085778085902,CDU Haan,307,19,cdu
105030707638384,Stefan Korpan,307,4,cdu
111384830523915,Ratsfrau Marina Spillner SPD,306,42,spd
1413583132268389,CDU Kreistagsfraktion Rhein-Erft-Kreis,306,15,cdu
674635422622328,CDU Stadtverband Nieder-Olm,306,6,cdu
150709471667508,SPD Netphen,306,33,spd
263214007160208,FDP Rheinberg,306,19,fdp
363372200360766,SPD Braunschweig,305,10,spd
1894072050898457,CDU-Stadtverband Geseke,305,9,cdu
378428432210467,FDP Bad Salzuflen,305,14,fdp
400578453368061,Günter Krings,305,14,cdu
217718761742805,SPD Speyer,305,11,spd
147245642481952,Südnachrichten,304,8,spd
1810675295919526,CDU Calau,304,14,cdu
1455845368064242,FDP Kreisverband Zwickau,303,7,fdp
640912045948624,CDU Eggenstein-Leopoldshafen,303,26,cdu
1410718009143557,SPD Leutenbach,303,27,spd
284374241678873,SPD Lehrte,303,24,spd
393104384817540,CSU Lehel,303,25,cdu
2162996057099719,Tom Brüggert,303,2,cdu
1407940602807841,FDP Blankenfelde Mahlow,302,3,fdp
118064814940208,SPD Krefeld,412,11,spd
125007277710588,AfD Kreisverband Ostalb,422,8,afd
1381694108758429,CDU Kevelaer,302,23,cdu
687160351439229,FDP Kevelaer,301,8,fdp
860750117320467,SPD Frankenberg,301,43,spd
623153037747312,CDU Witten,300,16,cdu
1461709024050197,CDU Gütersloh,300,1,cdu
1454650211502005,Heike Engelhardt,300,2,spd
262613533858967,SPD Ortsverein Timmendorfer Strand,300,1,spd
166839436777791,SPD Menden,300,3,spd
717679078616594,Grüne Sonthofen,300,11,gruene
233385923348063,Jusos Charlottenburg-Wilmersdorf,300,3,spd
291509214288828,FDP Wiesloch-Südliche Bergstraße,300,2,fdp
642010585956117,CDU Bramsche,300,6,cdu
213823012065782,CDU-Stadtratsfraktion Freiburg,300,1,cdu
132146526856084,FDP Kitzingen,300,3,fdp
352173118231437,FDP Witten,463,20,fdp
322266364484110,SPD im Münchner Süden - Landtagsstimmkreis 103,300,3,spd
236309443175532,CSU Holzkirchen,300,1,cdu
355873698470795,FDP Oranienburg,300,3,fdp
101647001691300,FDP Malsfeld,300,13,fdp
1131156930258137,CDU Horn-Bad Meinberg,300,29,cdu
425074144214888,CDU Chemnitz,300,1,cdu
394208520603540,FDP Essen,300,1,fdp
111843426917041,CSU in Schwabing-Freimann,300,24,cdu
260306127714114,Grüne Gera,300,37,gruene
316076495487717,Hannah Neumann,300,2,gruene
629371430407036,AfD - Kreisverband Märkisch-Oderland,300,9,afd
196662360356014,SPD Gemeinde Büttelborn,300,38,spd
347490025813757,SPD Remseck am Neckar,299,23,spd
105900954976978,Cordelius Ilgmann,299,32,spd
1718191738408875,CDU Schwachhausen - Bremen,299,9,cdu
176981982738246,Fraktion der AfD-Siegen-Wittgenstein im Kreistag,299,9,afd
231369347043759,FDP Borchen,299,20,fdp
356312377821257,CDU Steinfurt,299,3,cdu
241441940039273,SPD-Fraktion Berlin-Pankow,299,19,spd
102292645193899,Jan Herfort - Bürgermeisterkandidat für Hochheim am Main,298,3,spd
489871834519223,CDU Riedstadt,298,41,cdu
112329356902794,Chris Andrä,298,21,gruene
102427523150245,Bündnis 90/Die Grünen OV Schwabing,298,11,gruene
105171865031126,Grüne Burgdorf,297,11,gruene
1544920055791567,CDU Dannstadt-Schauernheim,297,1,cdu
657945964272727,SPD Düren,297,15,spd
812662918847391,FDP Weinheim,297,27,fdp
101464108246275,Freie Demokraten FDP Bad Driburg,297,18,fdp
478787372198409,Die Linke Schwalm Eder,297,10,linke
932452386868716,SPD in Rostock,557,22,spd
1270580726330869,CDU-Kreisverband Meißen,297,26,cdu
987047301436707,AfD-Fraktion Braunschweig,296,77,afd
251391431596308,CDU Leverkusen,536,42,cdu
104376794761089,Sandra Hietel,295,11,cdu
2242760109144391,Steffen Beckmann AfD,580,34,afd
204520383060483,CSU Schwarzenfeld,295,18,cdu
2423254767687298,Süd-Grüne Dresden-Plauen,295,13,gruene
279132189565521,Bürgermeisterkandidatin Manuela Winkelmann,295,1,cdu
107731394413036,Wolfgang Treis,295,4,gruene
153950617975422,SPD Forchheim,295,15,spd
103343858375708,Martin Schmidt - Direktkandidat der AfD für Schwerin I - WK08,294,9,afd
131320197513529,SPD-Unterbezirk Landkreis Harburg,294,7,spd
188736074636683,SPD Marzahn-Hellersdorf,294,14,spd
446042335499298,FDP Aalen-Ellwangen,430,25,fdp
638251506322837,SPD Garbsen,294,11,spd
105501274168670,FDP Enger,294,5,fdp
100172684943626,André Simon - CDU,294,27,cdu
1791415457766265,AfD-Kreisverband Landkreis Leipzig,293,5,afd
630475067346804,SPD  Rheinhausen,293,20,spd
288742837851923,FDP Lemgo,293,10,fdp
1663359223972934,AfD Ebersberg,293,3,afd
190699887643718,Grüne Jugend Berlin,293,18,gruene
152167088159754,SPD Taunusstein,293,6,spd
197564630357339,Die Grünen Swisttal,293,20,gruene
674412052630904,CDU Frankfurt-Bockenheim,292,17,cdu
103204458635909,Ralf Schönborn,292,17,afd
1531941893728704,Bündnis 90/Die Grünen Würselen,292,13,gruene
116234809817451,CDU Rosbach/Rodheim,291,16,cdu
693562700662825,CDU Hersfeld-Rotenburg,291,9,cdu
201799393231080,SPD Burscheid,291,23,spd
285683155371935,SPD Frohnhausen/Altendorf,290,6,spd
595974333821122,Grüne Kreis Wesel,290,30,gruene
105229727897352,Grüne Schmallenberg,290,13,gruene
1480427852184415,Sven Behrens,290,12,cdu
180808891955376,FDP Braunschweig,290,10,fdp
198192480292389,CDU Bad Soden-Salmünster,290,12,cdu
751240091655625,Roland Heintze,290,7,cdu
344055748981740,SPD Bedburg,289,20,spd
200444150095916,Bündnis 90/Die Grünen Vorpommern-Greifswald,289,5,gruene
386273595161885,Petra Scharf,289,6,spd
104743904867134,Markus Niggemann,288,30,cdu
2192317857512435,CSU-Ortsverband Pliening,288,14,cdu
114796587100298,Bettina Weinrich,288,10,spd
897159940402238,SPD Wadersloh,287,17,spd
949023168493450,FDP Essen-West,287,19,fdp
1835241440058461,"Matthias Fink, CSU Augsburg",287,2,cdu
148644471857321,CDU Eschwege,286,6,cdu
242630369213987,SPD Bad Bramstedt,285,42,spd
123555224338965,SPD Kreisverband Pinneberg,285,11,spd
511674012271739,CDU Bad Camberg,284,27,cdu
104895171452029,Robin Bugla AfD,284,13,afd
321898525248622,SPD Monzingen,283,8,spd
169458386402344,Franziska Brantner,283,4,gruene
1466809180000150,Bündnis90/Die Grünen Windeck,281,8,gruene
112193647190341,OV Bovenden von Bündnis 90 / Die Grünen,281,30,gruene
322229521129491,Die Linke - Kreisverband Bremen Links der Weser,281,9,linke
333879413323870,Die LINKE. Bad Hersfeld-Rotenburg,281,9,linke
1026259434088431,SPD Mörfelden-Walldorf,280,7,spd
1256261921208188,Bündnis 90/Die Grünen Ortena,485,17,gruene
1399927526932009,SPD Lüdinghausen,280,19,spd
101741794946479,SPD Halver,280,50,spd
164497270277390,CDU Winterberg,280,3,cdu
102260548015498,Gabi Mayer - SPD,280,12,spd
111093297332906,SPD-Sindorf,280,9,spd
580984981922509,SPD Stadtverband Felsberg,280,14,spd
466827823448703,SPD Grafing,280,7,spd
403947500388134,Michael Huber - FDP Kommunalwahl 2019,280,6,fdp
182169668555722,SPD Ingolstadt,280,6,spd
936639979703804,CDU Gernsheim,280,40,cdu
632311443486025,WIR Rödentaler,280,66,spd
657494447794763,Arnulf von Eyb,280,18,cdu
403979683085592,SPD Chemnitz,454,15,spd
101128461824764,Dr. Katja Stoppenbrink,391,15,spd
360776930643275,CDU Stadtverband Langen,279,7,cdu
335051309945837,CDU Darmstadt-Dieburg,279,13,cdu
180728115362815,CDU Gründau,514,82,cdu
495768353890319,SPD Hameln-Pyrmont,279,15,spd
109444630575909,CSU Blaichach Bihlerdorf Gunzesried,279,2,cdu
100941495031479,Die Linke. Kreisverband Biberach,279,18,linke
331951097427072,FDP - Für Freiberg im Gemeinderat,278,7,fdp
774260636002374,"Grüne München OV Berg am Laim, Trudering, Messestadt Riem",278,7,gruene
947698875297569,Martin Hikel,278,6,spd
106158784636314,CDU Niedernhausen,278,26,cdu
287121698114100,FDP Voerde,278,10,fdp
130579590347112,Grüne Hildesheim,278,12,gruene
394993023861229,CDU Ortsverband Letter,278,15,cdu
230345713683124,CDU Mainz,277,13,cdu
304995692902378,FDP Kreis Borken,277,6,fdp
223398571151024,CDU Bitburg,277,27,cdu
442752955775924,Grüne Mering,277,18,gruene
113986368653004,CDU Riegelsberg,277,6,cdu
474622062594316,SPD Potsdam Nord-West,276,12,spd
1127700433929559,AfD Kassel-Stadt,276,16,afd
51468018860,FDP Niedersachsen,276,21,fdp
103859252984490,Andreas Rimkus MdB,275,16,spd
103092704745921,Thomas Richter FDP Leichlingen,275,8,fdp
110717012273506,Grafschafter CDU,274,8,cdu
106676647449490,Kirsten von Hardenberg,274,5,fdp
300264553458856,Bündnis 90 / Die Grünen Kreisverband Neuwied,274,30,gruene
104311147778329,Florian Weber,274,2,cdu
110715173724,SPD Region Hannover,274,14,spd
458128297658230,CDU Roßdorf/Gundernhausen,274,57,cdu
320924797964688,FDP Wolfsburg,273,23,fdp
132342186828342,SPD Barmbek-Uhlenhorst-Hohenfelde,273,16,spd
1597688390457410,SPD Wolfhagen,273,41,spd
112122910169425,"Birger Gröning, AfD MdL",272,11,afd
126808887372686,FDP Lüneburg Kreisverband Lüneburg,272,30,fdp
2204600819599675,Clarisse Höhle,272,2,fdp
241805475978691,SPD Kerpen,272,5,spd
102064075040828,Michael Köhler. Eine runde Sache. SPD-Kandidat für den Landtag 2021,272,34,spd
1413031255637621,Alternative für Deutschland AfD - Städteregion Aachen,272,5,afd
1554045751538652,SPD-Gemeinderatsfraktion Karlsruhe,272,23,spd
107502457382475,FDP Selm,272,20,fdp
100280961555475,SPD Kaufering,272,31,spd
117359044998831,CDU Malchow,271,8,cdu
112644688781830,Bündnis 90 / Grüne - OV Gerbrunn Randersacker Theilheim,271,10,gruene
344766802344062,FDP Kreisverband Giessen,271,29,fdp
347254628796417,AfD Kreisverband Unterfranken Nord,271,2,afd
159305510886413,Bündnis 90/Die Grünen Hövelhof,271,26,gruene
